2023-10-15 12:46:52,914 INFO [root][base.py (__int__:15] - initiating driver
2023-10-15 12:46:55,414 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple1')
2023-10-15 12:46:55,414 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple1')
2023-10-15 12:46:55,486 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleAdd')
2023-10-15 12:46:55,486 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleAdd')
2023-10-15 12:46:55,536 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple2')
2023-10-15 12:46:55,536 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple2')
2023-10-15 12:46:55,583 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleEqual')
2023-10-15 12:46:55,583 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleEqual')
2023-10-15 12:46:55,628 INFO [root][base.py (base_get_info:43] - finding info from element: ('css selector', '#resultIpt')
2023-10-15 12:46:55,628 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#resultIpt')
2023-10-15 12:46:55,728 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple1')
2023-10-15 12:46:55,728 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple1')
2023-10-15 12:46:55,764 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple1')
2023-10-15 12:46:55,764 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple1')
2023-10-15 12:46:55,804 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleAdd')
2023-10-15 12:46:55,804 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleAdd')
2023-10-15 12:46:55,842 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple2')
2023-10-15 12:46:55,842 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple2')
2023-10-15 12:46:55,879 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple2')
2023-10-15 12:46:55,879 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple2')
2023-10-15 12:46:55,918 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleEqual')
2023-10-15 12:46:55,919 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleEqual')
2023-10-15 12:46:55,955 INFO [root][base.py (base_get_info:43] - finding info from element: ('css selector', '#resultIpt')
2023-10-15 12:46:55,955 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#resultIpt')
2023-10-15 12:46:55,974 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple1')
2023-10-15 12:46:55,974 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple1')
2023-10-15 12:46:56,010 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple0')
2023-10-15 12:46:56,010 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple0')
2023-10-15 12:46:56,052 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleAdd')
2023-10-15 12:46:56,052 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleAdd')
2023-10-15 12:46:56,089 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple2')
2023-10-15 12:46:56,089 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple2')
2023-10-15 12:46:56,125 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple0')
2023-10-15 12:46:56,125 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple0')
2023-10-15 12:46:56,161 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleEqual')
2023-10-15 12:46:56,161 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleEqual')
2023-10-15 12:46:56,198 INFO [root][base.py (base_get_info:43] - finding info from element: ('css selector', '#resultIpt')
2023-10-15 12:46:56,198 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#resultIpt')
2023-10-15 12:46:56,213 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple0')
2023-10-15 12:46:56,214 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple0')
2023-10-15 12:46:56,249 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleAdd')
2023-10-15 12:46:56,249 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleAdd')
2023-10-15 12:46:56,285 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple2')
2023-10-15 12:46:56,285 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple2')
2023-10-15 12:46:56,320 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleEqual')
2023-10-15 12:46:56,321 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleEqual')
2023-10-15 12:46:56,355 INFO [root][base.py (base_get_info:43] - finding info from element: ('css selector', '#resultIpt')
2023-10-15 12:46:56,355 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#resultIpt')
2023-10-15 12:46:56,371 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple9')
2023-10-15 12:46:56,371 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple9')
2023-10-15 12:46:56,413 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleAdd')
2023-10-15 12:46:56,413 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleAdd')
2023-10-15 12:46:56,450 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple0')
2023-10-15 12:46:56,450 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple0')
2023-10-15 12:46:56,486 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleEqual')
2023-10-15 12:46:56,486 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleEqual')
2023-10-15 12:46:56,523 INFO [root][base.py (base_get_info:43] - finding info from element: ('css selector', '#resultIpt')
2023-10-15 12:46:56,523 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#resultIpt')
2023-10-15 12:46:56,538 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple9')
2023-10-15 12:46:56,538 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple9')
2023-10-15 12:46:56,572 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleAdd')
2023-10-15 12:46:56,572 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleAdd')
2023-10-15 12:46:56,609 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simple2')
2023-10-15 12:46:56,609 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simple2')
2023-10-15 12:46:56,645 INFO [root][base.py (base_click:31] - clicking element: ('css selector', '#simpleEqual')
2023-10-15 12:46:56,646 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#simpleEqual')
2023-10-15 12:46:56,682 INFO [root][base.py (base_get_info:43] - finding info from element: ('css selector', '#resultIpt')
2023-10-15 12:46:56,682 INFO [root][base.py (base_find_element:25] - finding element: ('css selector', '#resultIpt')
